instance_id,filename,rel_path,motif_name,motif_folder,all_motifs_dir,origin_images,Source Workshop,year_collected,image_type,image_resolution,color_profile,annotator_initials
172,GunungRinggit_00173.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00173.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
174,GunungRinggit_00175.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00175.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
176,GunungRinggit_00177.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00177.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
177,GunungRinggit_00178.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00178.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
179,GunungRinggit_00180.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00180.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
181,GunungRinggit_00182.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00182.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
182,GunungRinggit_00183.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00183.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
184,GunungRinggit_00185.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00185.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
185,GunungRinggit_00186.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00186.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
187,GunungRinggit_00188.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00188.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
189,GunungRinggit_00190.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00190.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
191,GunungRinggit_00192.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00192.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
192,GunungRinggit_00193.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00193.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
193,GunungRinggit_00194.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00194.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
196,GunungRinggit_00197.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00197.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
198,GunungRinggit_00199.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00199.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
199,GunungRinggit_00200.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00200.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
200,GunungRinggit_00201.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00201.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
201,GunungRinggit_00202.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00202.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
203,GunungRinggit_00204.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00204.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
204,GunungRinggit_00205.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00205.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
207,GunungRinggit_00208.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00208.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
208,GunungRinggit_00209.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00209.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
209,GunungRinggit_00210.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00210.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Pink Bouquet.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
213,GunungRinggit_00214.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00214.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Pink Bouquet.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
215,GunungRinggit_00216.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00216.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Pink Bouquet.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
223,GunungRinggit_00224.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00224.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Pink Bouquet.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
224,GunungRinggit_00225.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00225.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Pink Bouquet.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
225,GunungRinggit_00226.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00226.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Pink Bouquet.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
226,GunungRinggit_00227.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00227.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Pink Bouquet.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
227,GunungRinggit_00228.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00228.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Pink Bouquet.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
230,GunungRinggit_00231.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00231.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
231,GunungRinggit_00232.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00232.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
233,GunungRinggit_00234.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00234.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
234,GunungRinggit_00235.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00235.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
235,GunungRinggit_00236.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00236.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
236,GunungRinggit_00237.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00237.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
237,GunungRinggit_00238.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00238.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
240,GunungRinggit_00241.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00241.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
241,GunungRinggit_00242.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00242.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
242,GunungRinggit_00243.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00243.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
243,GunungRinggit_00244.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00244.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
244,GunungRinggit_00245.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00245.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
249,GunungRinggit_00250.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00250.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
250,GunungRinggit_00251.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00251.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
251,GunungRinggit_00252.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00252.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
252,GunungRinggit_00253.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00253.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
254,GunungRinggit_00255.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00255.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
255,GunungRinggit_00256.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00256.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
258,GunungRinggit_00259.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00259.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
261,GunungRinggit_00262.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00262.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
266,GunungRinggit_00267.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00267.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
267,GunungRinggit_00268.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00268.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Monkey Pod Tree & Peacock with Lereng.jpg,Pesona Canting,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
269,GunungRinggit_00270.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00270.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
275,GunungRinggit_00276.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00276.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
276,GunungRinggit_00277.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00277.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
280,GunungRinggit_00281.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00281.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Bouquet.jpg,Pesona Canting,2021,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
282,GunungRinggit_00283.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00283.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
283,GunungRinggit_00284.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00284.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
284,GunungRinggit_00285.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00285.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
288,GunungRinggit_00289.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00289.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
289,GunungRinggit_00290.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00290.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
290,GunungRinggit_00291.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00291.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
291,GunungRinggit_00292.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00292.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
294,GunungRinggit_00295.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00295.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
295,GunungRinggit_00296.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00296.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
298,GunungRinggit_00299.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00299.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
301,GunungRinggit_00302.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00302.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
302,GunungRinggit_00303.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00303.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
305,GunungRinggit_00306.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00306.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
306,GunungRinggit_00307.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00307.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
307,GunungRinggit_00308.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00308.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
308,GunungRinggit_00309.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00309.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
311,GunungRinggit_00312.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00312.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
312,GunungRinggit_00313.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00313.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
314,GunungRinggit_00315.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00315.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
315,GunungRinggit_00316.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00316.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
316,GunungRinggit_00317.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00317.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
318,GunungRinggit_00319.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00319.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
320,GunungRinggit_00321.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00321.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
322,GunungRinggit_00323.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00323.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
325,GunungRinggit_00326.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00326.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
326,GunungRinggit_00327.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00327.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
327,GunungRinggit_00328.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00328.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
328,GunungRinggit_00329.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00329.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
330,GunungRinggit_00331.jpg,Batik_Lasem/motifs (isen-isen)/Gunung Ringgit/all_motifs (864)/GunungRinggit_00331.jpg,Gunung Ringgit,Gunung Ringgit,all_motifs (864),Gunung Ringgit Peacocks.jpg,Lumintu Batik,2022,raw (crop),28 x 28,sRGB IEC61966-2.1,VJB
